% # columns="iter, evals, sigma, 0, fitness, xbest" seed=447883, Mon Sep  8 17:39:19 2025, <python>{}</python>
1 500 1.008027712169264 0 36.03235361214805 1.246761033944673 0.8895655331291068 0.46423856868580926 0.013716233090813271 0.5003427719696264 0.7124842240382028 0.22959333022263717 0.3086753475595652
2 1000 0.9732944191788643 0 36.03235361214805 0.988289117867494 0.3631904538452996 0.7000355473800406 0.30733036697210775 0.3145044416824031 0.8075923259257427 0.3918842535964455 0.612605746473471
3 1500 0.9357198444256662 0 36.03235361214805 1.7677941669706756 0.20358429784288912 0.0034923495285233233 0.1642957415059164 0.25654130684293974 0.416348988218443 0.7077088679543376 0.30435908022039415
4 2000 0.9115603992347978 0 36.03235361214805 1.7832037189859564 0.9609250827570621 0.18130651318871965 0.2032700150144491 0.21598953596608528 0.2439630993428063 0.6736913986528141 0.5057340338629133
5 2500 0.9206236378467769 0 36.03235361214805 1.4998605063249342 0.5326585914440646 0.5378763808258171 0.22027002072351243 0.46739473130410847 0.7172365987242052 0.6858432283883364 0.6465309444652629
6 3000 0.9591657662578649 0 36.03235361214805 1.180551415239054 0.9226525776217346 0.14997115566183283 0.22345011131833697 0.8592309495249565 0.998462314772862 0.46645468396980194 0.16646214102690526
7 3500 0.9517149590188427 0 36.03235361214805 1.0450002871499675 1.0527562460107927 0.49797730919426725 0.11318462848813231 0.32756583551734847 0.6555189491352476 0.24184708344711314 0.4691852474917736
8 4000 0.9832848615042226 0 36.03235361214805 0.6985548569101389 0.43923211313747235 0.5740281694019944 0.1895508229883186 0.7358507394580074 0.955575835019119 0.006268349866867381 0.5456746363999972
9 4500 0.9593758485612027 0 36.03235361214805 1.5936190624681266 1.0051170302472245 0.5987924804467175 0.0057349611501059045 0.8885727687202607 0.6336256039079441 0.6932693595077246 0.5662268511403121
10 5000 0.9744879580278373 0 36.03235361214805 0.884096000170985 0.43490510607230926 0.40028053224429155 0.2591836469920552 0.9190635888261496 0.5572956876798466 0.5382614912383512 0.5841843871274555
10 5000 0.9744879580278373 0 36.03235361214805 0.884096000170985 0.43490510607230926 0.40028053224429155 0.2591836469920552 0.9190635888261496 0.5572956876798466 0.5382614912383512 0.5841843871274555
