% # columns="iteration, evaluation, sigma, max axis length,  min axis length, all principal axes lengths  (sorted square roots of eigenvalues of C)", seed=447883, Mon Sep  8 17:39:19 2025
1 500 1.008027712169264 1.0000437509570452 1.0 1.0 1.0000062500195313 1.0000125000781253 1.0000187501757822 1.0000250003125026 1.0000312504882864 1.0000375007031337 1.0000437509570452
2 1000 0.9732944191788643 1.211356206028503 0.8474567886977148 0.8474567886977148 0.9156568711197457 0.9728437846109075 0.9840877525935565 1.035844165473844 1.1022922064518246 1.150753980857516 1.211356206028503
3 1500 0.9357198444256662 1.332826514846714 0.7475181851004988 0.7475181851004988 0.8614737195876182 0.8987522831222919 1.0578527883249613 1.1162468881270304 1.138314996937928 1.235063475668898 1.332826514846714
4 2000 0.9115603992347978 1.2596299668096798 0.7129605969962342 0.7129605969962342 0.7836046400403026 0.889981423463673 1.046162144702754 1.0940006692159534 1.1563362691211585 1.188995851837397 1.2596299668096798
5 2500 0.9206236378467769 1.2802600442532737 0.6865254609253921 0.6865254609253921 0.7402662273207868 0.8609011179027085 0.9146037213692576 1.0139743549745657 1.1543000562331696 1.247470238116329 1.2802600442532737
6 3000 0.9591657662578649 1.331814979592736 0.6692601204548061 0.6692601204548061 0.7373567473750439 0.8503034883649091 0.9020401671582109 0.951901786501488 1.1282847459187495 1.2158528421230952 1.331814979592736
7 3500 0.9517149590188427 1.4111898861663106 0.6463212116829734 0.6463212116829734 0.6607438662314921 0.7710886980878423 0.8867737482721796 0.9088872382014597 1.042066785748829 1.252158587662234 1.4111898861663106
8 4000 0.9832848615042226 1.3543369932472535 0.5754334389622406 0.5754334389622406 0.6407261450181985 0.6565974284340801 0.897321039006839 0.9262821396917231 1.0112479933439251 1.1924633353694805 1.3543369932472535
9 4500 0.9593758485612027 1.29173188433523 0.5590666080187007 0.5590666080187007 0.6316437425656177 0.6774437399024837 0.8094678322884907 0.8811719557234121 0.9800387116558629 1.1681345967058328 1.29173188433523
10 5000 0.9744879580278373 1.2950826906117898 0.5303222331669619 0.5303222331669619 0.6064254601783524 0.7263297200300094 0.8262692239029754 0.8943690219854793 0.9628355820781537 1.14027224541919 1.2950826906117898
10 5000 0.9744879580278373 1.2950826906117898 0.5303222331669619 0.5303222331669619 0.6064254601783524 0.7263297200300094 0.8262692239029754 0.8943690219854793 0.9628355820781537 1.14027224541919 1.2950826906117898
