% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=447883, Mon Sep  8 17:39:19 2025
1 500 -0.1230590949893434 -0.034803573606295546 0.06430590455190115 0.14239260838820253 0.8492095185538303 0.9018010858633475 0.945080347534499 0.9548344992142456 1.0025377290510935 1.06166261373937 1.0837569454659612 1.1636037515060977
2 1000 -0.2434371232231048 -0.04700505002779547 0.07916018428711628 0.19870870358599327 0.8492095185538303 0.9018010858633475 0.945080347534499 0.9548344992142456 1.0025377290510935 1.06166261373937 1.0837569454659612 1.1636037515060977
3 1500 -0.19802804124679285 -0.07109340930422461 0.07002691228298605 0.17411472792124358 0.8492095185538303 0.9018010858633475 0.945080347534499 0.9548344992142456 1.0025377290510935 1.06166261373937 1.0837569454659612 1.1636037515060977
4 2000 -0.22731946779005968 -0.12263701923538042 0.04845379178608263 0.24727090844131647 0.8492095185538303 0.9018010858633475 0.945080347534499 0.9548344992142456 1.0025377290510935 1.06166261373937 1.0837569454659612 1.1636037515060977
5 2500 -0.23917187622798647 -0.10691864525825123 0.07139297149776122 0.2807592657166096 0.8492095185538303 0.9018010858633475 0.945080347534499 0.9548344992142456 1.0025377290510935 1.06166261373937 1.0837569454659612 1.1636037515060977
6 3000 -0.3786639645741446 -0.14516946574384004 0.10340538234432572 0.2660674552195688 0.8492095185538303 0.9018010858633475 0.945080347534499 0.9548344992142456 1.0025377290510935 1.06166261373937 1.0837569454659612 1.1636037515060977
7 3500 -0.41383991482983784 -0.13757895103048928 0.09633175361027337 0.2737490349453502 0.8492095185538303 0.9018010858633475 0.945080347534499 0.9548344992142456 1.0025377290510935 1.06166261373937 1.0837569454659612 1.1636037515060977
8 4000 -0.3821533793429445 -0.10188332091111804 0.1214556006995355 0.2796531532041542 0.8492095185538303 0.9018010858633475 0.945080347534499 0.9548344992142456 1.0025377290510935 1.06166261373937 1.0837569454659612 1.1636037515060977
9 4500 -0.42050567535540107 -0.14598912511499043 0.11539378301668571 0.2677431177638727 0.6117786720682331 0.6903608244540632 0.8528299091693603 0.8556685845871789 0.9937304331803531 1.096359506927456 1.2333101462639753 1.4067988302175956
10 5000 -0.458504960270287 -0.1960808379585328 0.0885380990851481 0.3441544606148051 0.6117786720682331 0.6903608244540632 0.8528299091693603 0.8556685845871789 0.9937304331803531 1.096359506927456 1.2333101462639753 1.4067988302175956
10 5000 -0.458504960270287 -0.1960808379585328 0.0885380990851481 0.3441544606148051 0.6117786720682331 0.6903608244540632 0.8528299091693603 0.8556685845871789 0.9937304331803531 1.096359506927456 1.2333101462639753 1.4067988302175956
