% # columns="iteration, evaluation, void, void, void, xmean", seed=447883, Mon Sep  8 17:39:19 2025, <python>{}</python> # scaling_of_variables: 1, typical_x: 0
1 500 0 0 0 1.4005309807319288 0.6064722743072853 0.4099746003692047 0.025508148911801844 0.3407536133320327 0.6443406326835805 0.5615639060603047 0.4207366875119513
2 1000 0 0 0 1.46443483733121 0.5693867906278411 0.4003945653516321 -0.0035969299864192948 0.32120488430476885 0.6441594835842631 0.5396887994808103 0.43715675735636195
3 1500 0 0 0 1.4731792336339167 0.5104862641942038 0.41790045508408713 -0.017351159290936235 0.33771022369160186 0.634091660166661 0.5507855484972689 0.44926962194539716
4 2000 0 0 0 1.5180658138661995 0.5598513070555486 0.396250569599174 -0.01616122865897732 0.32919188174157443 0.6564357070810393 0.5551320950140032 0.47947077392196186
5 2500 0 0 0 1.5205760079540764 0.5754794415108767 0.4197765852951676 -0.032091496871266105 0.3523448123194929 0.6147535493173316 0.5621041186752898 0.4519435650708982
6 3000 0 0 0 1.5767101872159996 0.6033186004197405 0.3744062447694323 -0.02815724104352064 0.3672654582985548 0.5861844278118429 0.5905515313324142 0.4756102556971404
7 3500 0 0 0 1.6714999107007296 0.5935722798519024 0.36815188817627637 -0.03427527094583263 0.38482728245404463 0.6033665184126906 0.5929232945321488 0.46429597673222234
8 4000 0 0 0 1.7116931898596572 0.7216656188502817 0.39324962444337136 -0.06691539534183193 0.40782467739721157 0.6010796884243742 0.6325927392977935 0.48175558160783427
9 4500 0 0 0 1.7266614468032717 0.7001315357357254 0.40790954132655066 -0.07782926635477747 0.4242277946407539 0.5832645856686121 0.6344419551204546 0.5060624314809082
10 5000 0 0 0 1.8063980983746313 0.6822205366227315 0.43910281366616316 -0.07742717320118567 0.42439477144139426 0.6133328017861773 0.6146899758244064 0.5033747538070523
10 5000 0 0 0 1.8063980983746313 0.6822205366227315 0.43910281366616316 -0.07742717320118567 0.42439477144139426 0.6133328017861773 0.6146899758244064 0.5033747538070523
